code,artist,title,url,notes
9904447,BONDE DO FORRÓ,AS MOCINHAS DA CIDADE,https://www.youtube.com/watch?v=gmVkqB-rQWI,
9904448,BONDE DO FORRÓ,BRINCAR DE SER FELIZ,https://www.youtube.com/watch?v=kgeEe2ZrPiU,
9904449,BONDE DO FORRÓ,CADA VOLTA É UM RECOMEÇO,https://www.youtube.com/watch?v=lmPbbsnAzKY,
9904450,BONDE DO FORRÓ,CASO MARCADO,https://www.youtube.com/watch?v=q-AgXN3pCw4,
9904451,BONDE DO FORRÓ,CONVITE DE CASAMENTO,https://www.youtube.com/watch?v=1j7n6M5S6jA,
9904452,BONDE DO FORRÓ,COPO DE VINHO,https://www.youtube.com/watch?v=tDlaz7e81YQ,
9904453,BONDE DO FORRÓ,CORAÇÃO ESTA EM PEDAÇOS,https://www.youtube.com/watch?v=myN3VYy3uYo,
9904454,BONDE DO FORRÓ,CORAÇÃO ESTA EM PEDAÇOS+MEU JEITO DE SENTIR+NÃO SE VÁ,https://www.youtube.com/watch?v=U38ccihMGQ4,
9904455,BONDE DO FORRÓ,CREDO EM CRUZ AVE MARIA,https://www.youtube.com/watch?v=f_awJjQNWIM,
9904456,BONDE DO FORRÓ,DEUS ME LIVRE,https://www.youtube.com/watch?v=btFES5UqxPo,
9904457,BONDE DO FORRÓ,DIZ PRO MEU OLHAR,https://www.youtube.com/watch?v=yNMO08eEjZM,
9904458,BONDE DO FORRÓ,DIZ PRO MEU OLHAR,https://www.youtube.com/watch?v=y2KDaHSIf6E,
9904459,BONDE DO FORRÓ,DO FUNDO DO MEU CORAÇÃO,https://www.youtube.com/watch?v=LCISzADWrrg,
9904460,BONDE DO FORRÓ,DOIS CORAÇÕES E UMA HISTÓRIA,https://www.youtube.com/watch?v=PAl08syB-uk,
9904461,BONDE DO FORRÓ,DONA DO SEU BEIJO,https://www.youtube.com/watch?v=gSp8rhJybBQ,
9904462,BONDE DO FORRÓ,DORMI NA PRAÇA,https://www.youtube.com/watch?v=Q4W3G1vgA4g,
9904463,BONDE DO FORRÓ,ESTOU APAIXONADO,https://www.youtube.com/watch?v=LX7vt0Hnw0c,
9904464,BONDE DO FORRÓ,EU NASCI PRA AMAR VOCÊ,https://www.youtube.com/watch?v=fh3WIUDrrtw,
9904465,BONDE DO FORRÓ,EU TE AMO DEMAIS,https://www.youtube.com/watch?v=AMfJuv1zfpQ,
9904466,BONDE DO FORRÓ,FAVO DE MEL,https://www.youtube.com/watch?v=DLQFk3nTXtA,
9904467,BONDE DO FORRÓ,FAVO DE MEL,https://www.youtube.com/watch?v=hbpbXK3m48I,
9904468,BONDE DO FORRÓ,FAVO DE MEL+TARDE DEMAIS+QUEM SOU EU SEM ELA,https://www.youtube.com/watch?v=v1rvGfkABCc,
9904469,BONDE DO FORRÓ,FOLHA SECA,https://www.youtube.com/watch?v=ntJpepKYG78,
9904470,BONDE DO FORRÓ,I LOVE YOU BABY,https://www.youtube.com/watch?v=ewoAeqfqFOo,
9904471,BONDE DO FORRÓ,I LOVE YOU BABY+DONA DO SEU BEIJO+PAGANDO MEUS PECADOS,https://www.youtube.com/watch?v=o0IZgWcdckI,
9904472,BONDE DO FORRÓ,JEITO CARINHOSO,https://www.youtube.com/watch?v=VwSG7Osw8Ak,
9904473,BONDE DO FORRÓ,LIBERA EXTRAVASA,https://www.youtube.com/watch?v=CdfMThVm7co,
9904474,BONDE DO FORRÓ,MEU JEITO DE SENTIR,https://www.youtube.com/watch?v=JN7x_UyaRMM,
9904475,BONDE DO FORRÓ,MULHER DO VUCO VUCO,https://www.youtube.com/watch?v=oopVu94qjCk,
9904476,BONDE DO FORRÓ,NOS BARES DA CIDADE,https://www.youtube.com/watch?v=SFzX_Twlfn0,
9904477,BONDE DO FORRÓ,NOSSO AMOR É OURO,https://www.youtube.com/watch?v=gxLw8E6Askc,
9904478,BONDE DO FORRÓ,NÃO SE VÁ,https://www.youtube.com/watch?v=GrzfZdS0kn8,
9904479,BONDE DO FORRÓ,O MEU SANGUE FERVE POR VOCÊ,https://www.youtube.com/watch?v=h16VkRL98GM,
9904480,BONDE DO FORRÓ,O QUE EU SOU SEM VOCÊ+NA HORA H+AMIGO SEU,https://www.youtube.com/watch?v=fLHDKCHqDmo,
9904481,BONDE DO FORRÓ,OS CORAÇÕES NÃO SÃO IGUAIS,https://www.youtube.com/watch?v=67b3ZfjjhO4,
9904482,BONDE DO FORRÓ,PAGANDO MEUS PECADOS,https://www.youtube.com/watch?v=R_Fiv3xKu3g,
9904483,BONDE DO FORRÓ,PASSOU DA CONTA,https://www.youtube.com/watch?v=LguLPSkg3FM,
9904484,BONDE DO FORRÓ,PERDI VOCÊ,https://www.youtube.com/watch?v=gcZNwXBfPRY,
9904485,BONDE DO FORRÓ,POR TE AMAR DEMAIS,https://www.youtube.com/watch?v=ZarobbeZNgQ,
9904486,BONDE DO FORRÓ,POR UM GOLE A MAIS+CADA VOLTA É UM RECOMEÇO+TENTEI TE ESQUECER,https://www.youtube.com/watch?v=fIjMjTbDSMM,
9904487,BONDE DO FORRÓ,POR UM MINUTO,https://www.youtube.com/watch?v=sdgv6m22wtY,
9904488,BONDE DO FORRÓ,POR UM MINUTO,https://www.youtube.com/watch?v=t7qfjOwEf1E,
9904489,BONDE DO FORRÓ,PORQUE BRIGAMOS,https://www.youtube.com/watch?v=UUIub9sBUI0,
9904490,BONDE DO FORRÓ,"POT POURRI - VIRA E MEXE, AGARRA AGARRA, PRA SEMPRE SEU HOMEM",https://www.youtube.com/watch?v=J5sbm4OKmyQ,
9904491,BONDE DO FORRÓ,PRECISO SER AMADO,https://www.youtube.com/watch?v=Pp1N51kIZ8k,
9904492,BONDE DO FORRÓ,PROGRAMA DE FIM DE SEMANA,https://www.youtube.com/watch?v=Tb04EPzhHE8,
9904493,BONDE DO FORRÓ,PROGRAMA DE FIM DE SEMANA+ONDE ANDA VOCÊ+EU NASCI PRA AMAR VOCÊ,https://www.youtube.com/watch?v=Ylv5MEHQ_Yg,
9904494,BONDE DO FORRÓ,QUANDO UM GRANDE AMOR SE FAZ,https://www.youtube.com/watch?v=dPekHtaKl04,
9904495,BONDE DO FORRÓ,QUE PESCAR QUE NADA,https://www.youtube.com/watch?v=T1ciNhDeeAc,
9904496,BONDE DO FORRÓ,QUEM AMA CUIDA,https://www.youtube.com/watch?v=1tP3P7T2okE,
9904497,BONDE DO FORRÓ,SE NÃO TIVESSE IDO,https://www.youtube.com/watch?v=0X3Zk6C2zKo,
9904498,BONDE DO FORRÓ,SERÁ,https://www.youtube.com/watch?v=0y301JSD6Nc,
9904499,BONDE DO FORRÓ,SÓ DA VOCÊ NA MINHA VIDA,https://www.youtube.com/watch?v=_DlIhhewOjE,
9904500,BONDE DO FORRÓ,SÓ FALTA VOCÊ,https://www.youtube.com/watch?v=PEcLKpelDNo,
9904501,BONDE DO FORRÓ,TO FAZENDO FALTA,https://www.youtube.com/watch?v=r7ykGPoVp4o,
9904502,BONDE DO FORRÓ,TRANSITO PARADO,https://www.youtube.com/watch?v=YsIz8dYlbOc,
9904503,BONDE DO FORRÓ,UM ANJO,https://www.youtube.com/watch?v=SYlQgWhl2DM,
9904504,BONDE DO FORRÓ,VIRA E MEXE,https://www.youtube.com/watch?v=AJO65aUiPXs,
9904505,BONDE DO FORRÓ E DJAVU,LIGA PRA MIM,https://www.youtube.com/watch?v=VukYqxrkC2c,
9904506,BONDE DO FORRÓ E DJAVU,MORDIDA DE AMOR,https://www.youtube.com/watch?v=9u5Xyf59qo4,
9904507,Bonde do Gato Preto,"Of the King, The Power, The Best",https://www.youtube.com/watch?v=9ZmozlZKvlo,
9904508,BONDE DO VAQUEIRO,SUA INGRATIDÃO,https://www.youtube.com/watch?v=d9ZYjCaDNgI,
9904509,BONDE SERTANEJO,ALGUÉM,https://www.youtube.com/watch?v=NeYDn5Cg_DU,
9904510,BONDE SERTANEJO,ANJO AZUL,https://www.youtube.com/watch?v=Zd8F_RCeH8c,
9904511,BONDE SERTANEJO,BICA D'ÁGUA,https://www.youtube.com/watch?v=S9m4YXY4rIA,
9904512,BONDE SERTANEJO,BOBO,https://www.youtube.com/watch?v=D867QxZpAXY,
9904513,BONDE SERTANEJO,CORAÇÃO NA CONTRAMÃO,https://www.youtube.com/watch?v=EO6QD1GZbNM,
9904514,BONDE SERTANEJO,DESCULPE MAS EU VOU CHORAR,https://www.youtube.com/watch?v=epgHj0cbqOA,
9904515,BONDE SERTANEJO,DO FUNDO DO MEU CORAÇÃO,https://www.youtube.com/watch?v=ZgMQqO7NUdc,
9904516,BONDE SERTANEJO,ELA NÃO LARGA EU E EU NÃO LARGO ELA,https://www.youtube.com/watch?v=WyqJ-ndsmmk,
9904517,BONDE SERTANEJO,EU JURO,https://www.youtube.com/watch?v=clrm15tn6bE,
9904518,BONDE SERTANEJO,FOI TUDO CULPA DO AMOR,https://www.youtube.com/watch?v=DKNxCPFGHeg,
9904519,BONDE SERTANEJO,FOI TUDO CULPA DO AMOR,https://www.youtube.com/watch?v=N-AnfS7LXXk,
9904520,BONDE SERTANEJO,HOJE EU VOU PRO BUTECO,https://www.youtube.com/watch?v=GH04IlPsvqY,
9904521,BONDE SERTANEJO,LEMBRANÇAS DE AMOR,https://www.youtube.com/watch?v=F8kBzqgPE_c,
9904522,BONDE SERTANEJO,LEMBRANÇAS DE AMOR,https://www.youtube.com/watch?v=Y1plzh2IXAQ,
9904523,BONDE SERTANEJO,MINHA ESTRELA PERDIDA,https://www.youtube.com/watch?v=whkBT1k64T4,
9904524,BONDE SERTANEJO,MINHA ESTRELA PERDIDA,https://www.youtube.com/watch?v=ARiEx15FNxk,
9904525,BONDE SERTANEJO,MINHA ESTRELA PERDIDA+PORQUE BRIGAMOS+QUANDO VOCÊ SOME,https://www.youtube.com/watch?v=6gF_c3F2m24,
9904526,BONDE SERTANEJO,O DIA VAI LOGO A NOITE VEM,https://www.youtube.com/watch?v=429Bo5MxrLY,
9904527,BONDE SERTANEJO,O MAIS IMPORTANTE É O VERDADEIRO AMOR,https://www.youtube.com/watch?v=Cb1gSxTU6bg,
9904528,BONDE SERTANEJO,ONDE ANDA VOCÊ,https://www.youtube.com/watch?v=drETZrbgKR4,
9904529,BONDE SERTANEJO,POR TE AMAR DEMAIS,https://www.youtube.com/watch?v=H2AhIri2Sdw,
9904530,BONDE SERTANEJO,QUANDO VOCÊ SOME,https://www.youtube.com/watch?v=waxA5k6aNHI,
9904531,BONDE SERTANEJO,VOCÊ MARCOU PRA MIM,https://www.youtube.com/watch?v=4sSKzDQOcGA,
9904532,BONEY M,RIVERS OF BABYLON,https://www.youtube.com/watch?v=NSOXgecDPx8,
9904533,BONNIE TYLER,MAKING LOVE OUT OF NOTHING AT ALL,https://www.youtube.com/watch?v=nRFk94lqkJI,
9904534,BOY GEORGE,LOVE IS LOVE,https://www.youtube.com/watch?v=QoFITHzKgqM,
9904535,BR'OZ,A PROMETIDA,https://www.youtube.com/watch?v=LFUE656T4rE,
9904536,BRAGA BOYS,BOMBA,https://www.youtube.com/watch?v=3B6-Sdcvsgs,
9904537,BRAGA BOYS,O BAILE DO GORILA,https://www.youtube.com/watch?v=RKZnGvyhH-c,
9904538,BRASAS DO FORRÓ,AGENDA RABISCADA,https://www.youtube.com/watch?v=TlLZaTbJrHs,
9904539,BRASAS DO FORRÓ,AMEI TE VER,https://www.youtube.com/watch?v=vzBgLA935Yk,
9904540,BRASAS DO FORRÓ,CÊ TÁ QUERENDO O QUE?,https://www.youtube.com/watch?v=vijH6cK7Ums,
9904541,BRASAS DO FORRÓ,VAI SOBRAR MULHER,https://www.youtube.com/watch?v=vvoICAJzQ4Q,
9904542,BREAD,MAKE IT WITH YOU,https://www.youtube.com/watch?v=ifAAoM14ETg,
9904543,BREAD,THE GUITAR MAN,https://www.youtube.com/watch?v=RhmMWDD4pyY,
9904544,BREGA E VINHO,A PISADINHA,https://www.youtube.com/watch?v=F2RwwEkuPV8,
9904545,BREGA E VINHO,A PISADINHA,https://www.youtube.com/watch?v=_CS-cdPIrUU,
9904546,BREGA E VINHO,A PISADINHA,https://www.youtube.com/watch?v=6PBwnqrqGWg,
9904547,BREGA E VINHO,PENEIRA,https://www.youtube.com/watch?v=r0SYqHdO1kg,
9904548,BREGA E VINHO,SOLINHO,https://www.youtube.com/watch?v=A8hkhJRJ8Gc,
9904549,BRENNO E MATHEUS,DESCER PRA BC,https://www.youtube.com/watch?v=9UBIG10vC8I,
9904550,BRENNO E MATHEUS,DESCER PRA BC,https://www.youtube.com/watch?v=ft6GKOGqk2s,
9904551,Brenno e Matheus,Descer Pra BC,https://www.youtube.com/watch?v=qrUQSm3C8cU,
9904552,BRENNO REIS E MARCO VIOLA,PORTUGAL,https://www.youtube.com/watch?v=RC6Rp0Fl5tg,
9904553,BRENO E GUSTAVO,FUSCÃO PRETO,https://www.youtube.com/watch?v=7_1q7BJ5wWQ,
9904554,BRENO SABOREAR,DAMA DE VERMELHO,https://www.youtube.com/watch?v=DXTVaizyNXg,
9904555,BRILHA SOM,ASA QUEBRADA,https://www.youtube.com/watch?v=015z-ifwXYc,
9904556,BRILHA SOM,CHUVA CAI,https://www.youtube.com/watch?v=oWznMeN1UeM,
9904557,BRILHA SOM,DOR DA PAIXÃO,https://www.youtube.com/watch?v=pu7bX057AdY,
9904558,BRILHA SOM,ME LIGA BEIJO E TCHAU,https://www.youtube.com/watch?v=zgCZI6V9IHA,
9904559,BRILHA SOM,MEU VICIO,https://www.youtube.com/watch?v=oBv6sIa5FB4,
9904560,BRISA STAR,CENA DE AMOR+SE JOGA NO PASSINHO,https://www.youtube.com/watch?v=9d5X-aPX5xo,
9904561,BRISA STAR,COMO EU QUERO,https://www.youtube.com/watch?v=vzRZ4lRFhnY,
9904562,BRISA STAR,PROMETI,https://www.youtube.com/watch?v=u9dBBgd5NL8,
9904563,BRISA STAR,SALVA ME,https://www.youtube.com/watch?v=wqbmbfCg-84,
9904564,BRISA STAR  E THIAGO JHONATHAN,SE JOGA NO PASSINHO,https://www.youtube.com/watch?v=iAkwbdh_7is,
9904565,BRISA STAR E ZÉ VAQUEIRO,CENA DE AMOR,https://www.youtube.com/watch?v=L_bdrt37sHc,
9904566,"Brisa Star, Thiago Jhonathan",Se Joga no Passinho,https://www.youtube.com/watch?v=RL2FgOA3lso,
9904567,BRITNEY SPEARS,BABY ONE MORE TIME,https://www.youtube.com/watch?v=m90ZWOQ1suc,
9904568,BRITNEY SPEARS,BORN TO MAKE YOU HAPPY,https://www.youtube.com/watch?v=l--x7n5WUTA,
9904569,BRUNA KARLA,JAMAIS DEXAREI VOCÊ,https://www.youtube.com/watch?v=-oYxE2Nb34w,
9904570,BRUNA TATIANA,MEU TUDO,https://www.youtube.com/watch?v=CvJ8NSAdQTo,
9904571,BRUNA VIOLA,MARVADA PINGA,https://www.youtube.com/watch?v=HuieFATLZbo,
9904572,BRUNA VIOLA,QUEM É QUE NÃO GOSTA,https://www.youtube.com/watch?v=LEquoHQlQC0,
9904573,BRUNA VIOLA,SE VOCÊ VOLTAR,https://www.youtube.com/watch?v=cn79KR13_9A,
9904574,BRUNINHO DO FORRÓ,TRANQUE A PORTA E ME BEIJA,https://www.youtube.com/watch?v=MwwlL7gljvo,
9904575,BRUNINHO E DAVI,CÊ É LOCO,https://www.youtube.com/watch?v=uhFbIuLqWAE,
9904576,BRUNINHO E DAVI,ME LEVA AMOR,https://www.youtube.com/watch?v=aSqhGuBA5_o,
9904577,BRUNINHO E DAVI,ONDE NASCE O SOL,https://www.youtube.com/watch?v=TCPp1zOucX8,
9904578,BRUNINHO E DAVI,SE NAMORAR FOSSE BOM,https://www.youtube.com/watch?v=hj5FiHM6MVI,
9904579,BRUNINHO E DAVI Feat GUSTTAVO LIMA,FAIXA 3,https://www.youtube.com/watch?v=MnqKu9m-RJQ,
9904580,BRUNINHO SCANDALOUS,CHALANA,https://www.youtube.com/watch?v=uToW_RpVI8M,
9904581,Bruno & Marrone,24 Horas de Amor (Ao Vivo),https://www.youtube.com/watch?v=uUvdgN1piBI,
9904582,Bruno & Marrone,24 horas de Amor (B),https://www.youtube.com/watch?v=EDNZsJU8Gow,
9904583,Bruno & Marrone,Agarrada em mim,https://www.youtube.com/watch?v=KqiommFMozw,
9904584,Bruno & Marrone,Amor de Carnaval,https://www.youtube.com/watch?v=1LmiyfczPcw,
9904585,Bruno & Marrone,Amor nao vai faltar,https://www.youtube.com/watch?v=LiUORFfH3lw,
9904586,Bruno & Marrone,Bijuteria,https://www.youtube.com/watch?v=cWXadkoyEqE,
9904587,Bruno & Marrone,Choram as rosas,https://www.youtube.com/watch?v=EI-9knqGFpc,
9904588,Bruno & Marrone,Deixa,https://www.youtube.com/watch?v=Qxmef_d80Vc,
9904589,Bruno & Marrone,Desliga,https://www.youtube.com/watch?v=NBdopOOA_TQ,
9904590,Bruno & Marrone,Então pode ir,https://www.youtube.com/watch?v=9ZVAeejYw_w,
9904591,Bruno & Marrone,Favo de mel,https://www.youtube.com/watch?v=bD20_H31gWQ,
9904592,Bruno & Marrone,Faz de Conta,https://www.youtube.com/watch?v=q8-cSXIuAyw,
9904593,Bruno & Marrone,Faz de Conta (tom baixo),https://www.youtube.com/watch?v=Tv6NPafBg6s,
9904594,Bruno & Marrone,Ficar por ficar,https://www.youtube.com/watch?v=dY9xqi7AurE,
9904595,Bruno & Marrone,Fruto especial,https://www.youtube.com/watch?v=USMjY_FLeoI,
9904596,Bruno & Marrone,Inevitável,https://www.youtube.com/watch?v=BphwkCPUxX4,
9904597,Bruno & Marrone,Meu jeito de sentir,https://www.youtube.com/watch?v=Zfo-5MbMurE,
9904598,Bruno & Marrone,Nao tente me impedir,https://www.youtube.com/watch?v=KkCaUsT4st8,
9904599,Bruno & Marrone,Não Faz Mais Isso Comigo,https://www.youtube.com/watch?v=JjpLbxmdqrc,
9904600,Bruno & Marrone,Pode ir Embora,https://www.youtube.com/watch?v=HNJad8ua_Ho,
9904601,Bruno & Marrone,Por um minuto,https://www.youtube.com/watch?v=3P6rNh_r2jQ,
9904602,Bruno & Marrone,Se Tiver Coragem Joga Fora,https://www.youtube.com/watch?v=b34XCzEIBpk,
9904603,Bruno & Marrone,Um sonhador (Ao Vivo),https://www.youtube.com/watch?v=ZGllIE-LkpA,
9904604,Bruno & Marrone,Vidro Fumê,https://www.youtube.com/watch?v=OEGXs8BVHRo,
9904605,Bruno & Marrone,Vê se toma juízo,https://www.youtube.com/watch?v=dqYmwBY63pQ,
9904606,Bruno & Marrone,Vê se toma juízo ( Tom baixo),https://www.youtube.com/watch?v=mhkN_A3gfmo,
9904607,"Bruno & Marrone, Zé Felipe e MC Jacaré",Desilusão MTG,https://www.youtube.com/watch?v=wAK5Ho5cok8,
9904608,BRUNO E BARRETO,BRUTO MEMO,https://www.youtube.com/watch?v=SyEeMctwO28,
9904609,BRUNO E BARRETO,GERENTE DA SICREDI,https://www.youtube.com/watch?v=QBIub9y9fiI,
9904610,BRUNO E BARRETTO,40 GRAUS DE AMOR,https://www.youtube.com/watch?v=oU5RhK8weC8,
9904611,BRUNO E BARRETTO,BEBE QUE PASSA,https://www.youtube.com/watch?v=PVwWAr2e1to,
9904612,BRUNO E BARRETTO,CÓPIA MAL FEITA,https://www.youtube.com/watch?v=WjtzjlJCkZs,
9904613,BRUNO E BARRETTO,EU QUERO É ROLO,https://www.youtube.com/watch?v=-ubdA0DxPxI,
9904614,BRUNO E BARRETTO,"FARRA, PINGA E FOGUETE",https://www.youtube.com/watch?v=b5gWdnbiZjs,
9904615,BRUNO E BARRETTO,"FARRA, PINGA E FOGUETE",https://www.youtube.com/watch?v=ZrTAQeAcppk,
9904616,BRUNO E BARRETTO,LÁ SE FOI O BOI COM A CORDA,https://www.youtube.com/watch?v=puNVqJ4c10Q,
9904617,BRUNO E BARRETTO,PERIGOSA E LINDA,https://www.youtube.com/watch?v=G2DfHirV3Ug,
9904618,BRUNO E BARRETTO,REMÉDIO PRA MULHERADA,https://www.youtube.com/watch?v=GYhR_oV6RGM,
9904619,BRUNO E BARRETTO,TO POUCO ME LIXANDO,https://www.youtube.com/watch?v=yzMbo3aippE,
9904620,BRUNO E DENNER E GUSTTAVO LIMA,CAVALO DE PAU,https://www.youtube.com/watch?v=gDQCrGPMr7E,
9904621,BRUNO E DENNER E GUSTTAVO LIMA,ESTADO CIVIL,https://www.youtube.com/watch?v=K-fHQRw7_HU,
9904622,BRUNO E MARRONE,A DOIS GRAUS,https://www.youtube.com/watch?v=cs_aqwByIaE,
9904623,Bruno e Marrone,A Solidão é uma Ressaca,https://www.youtube.com/watch?v=wPOVz8fKlTs,
9904624,BRUNO E MARRONE,ABAFA O CASO,https://www.youtube.com/watch?v=rWEUPbfMZto,
9904625,BRUNO E MARRONE,ACORRENTADO EM VOCÊ,https://www.youtube.com/watch?v=PRABstXrQ_E,
9904626,BRUNO E MARRONE,AGARRADA EM MIM,https://www.youtube.com/watch?v=PiGqTwQTj6Y,
9904627,BRUNO E MARRONE,AGORA,https://www.youtube.com/watch?v=_JkofaYM6rE,
9904628,BRUNO E MARRONE,AGORA VAI,https://www.youtube.com/watch?v=L75HfnXOzZc,
9904629,BRUNO E MARRONE,AI QUE VONTADE,https://www.youtube.com/watch?v=9iLPh_J0UaI,
9904630,Bruno e Marrone,Aline,https://www.youtube.com/watch?v=xZQe68jnA-I,
9904631,BRUNO E MARRONE,ALINE + PAREDES AZUIS,https://www.youtube.com/watch?v=nLWKmpP2j-A,
9904632,BRUNO E MARRONE,ALÇAPÃO,https://www.youtube.com/watch?v=5KLPTA3UjwM,
9904633,BRUNO E MARRONE,"AMIGA, AMANTE E NAMORADA",https://www.youtube.com/watch?v=EMXQWw5KeCU,
9904634,BRUNO E MARRONE,AMOR DE CARNAVAL,https://www.youtube.com/watch?v=D_cHlnBr26k,Novo Arranjo
9904635,BRUNO E MARRONE,AMOR DE CARNAVAL,https://www.youtube.com/watch?v=6kAAAvaOrZw,
9904636,BRUNO E MARRONE,AMOR DE PING PONG,https://www.youtube.com/watch?v=QFctQs6xw0o,
9904637,BRUNO E MARRONE,AMOR NÃO VAI FALTAR,https://www.youtube.com/watch?v=FV1sSywilT4,
9904638,BRUNO E MARRONE,AMOR NÃO VAI FALTAR,https://www.youtube.com/watch?v=Sz4uena5Eg8,
9904639,BRUNO E MARRONE,APAZIGUAR,https://www.youtube.com/watch?v=9vJmSEi1hrE,
9904640,BRUNO E MARRONE,BASTA APENAS UM SORRISO,https://www.youtube.com/watch?v=7tMpUj_kcng,
9904641,BRUNO E MARRONE,BEIJO DE VARANDA,https://www.youtube.com/watch?v=ntxfYac7hlA,
9904642,BRUNO E MARRONE,BEIJO DE VARANDA,https://www.youtube.com/watch?v=pqbq3a1o7rk,
9904643,BRUNO E MARRONE,BOATE AZUL,https://www.youtube.com/watch?v=Av4TovDzius,Novo Arranjo
9904644,Bruno e Marrone,Boate Azul,https://www.youtube.com/watch?v=SHT33jxUHsE,
9904645,Bruno e Marrone,Boate azul,https://www.youtube.com/watch?v=CCSeIhntmBA,
9904646,BRUNO E MARRONE,BOM DEMAIS,https://www.youtube.com/watch?v=SLHbgXloEmU,
9904647,BRUNO E MARRONE,CABECINHA NO OMBRO E CHALANA,https://www.youtube.com/watch?v=QJ_14bATS-A,
9904648,BRUNO E MARRONE,CAI FORA,https://www.youtube.com/watch?v=_1GAAepJqtI,
9904649,BRUNO E MARRONE,CAVALGADA,https://www.youtube.com/watch?v=WLYxW-_a81E,Novo Arranjo
9904650,BRUNO E MARRONE,CAVALGADA,https://www.youtube.com/watch?v=EP4Ijt7RTP8,
9904651,BRUNO E MARRONE,CHAMEGO BOM,https://www.youtube.com/watch?v=XTmJPvOD54M,
9904652,BRUNO E MARRONE,CHORAM AS ROSAS,https://www.youtube.com/watch?v=bEqwm3NyJp4,
9904653,BRUNO E MARRONE,CHORAM AS ROSAS,https://www.youtube.com/watch?v=8lD1mCk4yIQ,
9904654,Bruno e Marrone,Choram as Rosas,https://www.youtube.com/watch?v=nzDhX3zVJzo,
9904655,BRUNO E MARRONE,CILADA DE AMOR,https://www.youtube.com/watch?v=Yi8f5OrCadM,
9904656,BRUNO E MARRONE,COISA DE PELE,https://www.youtube.com/watch?v=alACSf-CC0Y,
9904657,BRUNO E MARRONE,COISA DE PELE,https://www.youtube.com/watch?v=Y-yXibZXHRQ,
9904658,BRUNO E MARRONE,COMO EU TE AMO,https://www.youtube.com/watch?v=nW9VT9yYhbE,
9904659,BRUNO E MARRONE,COMO FICAR SEM VOCÊ,https://www.youtube.com/watch?v=6INgF8oqdu8,
9904660,BRUNO E MARRONE,CORAÇÃO DE ISCA,https://www.youtube.com/watch?v=1WPl-tDThnM,
9904661,BRUNO E MARRONE,CORAÇÃO DE PEDRA,https://www.youtube.com/watch?v=hFIYaH9DF3E,
9904662,BRUNO E MARRONE,CORAÇÃO DE PEDRA,https://www.youtube.com/watch?v=5XzifsdU7AM,
9904663,BRUNO E MARRONE,CUIDA DO NOSSO AMOR,https://www.youtube.com/watch?v=IRf1EVJlcg8,
9904664,BRUNO E MARRONE,DEIXA,https://www.youtube.com/watch?v=soCHgcs4aSo,
9904665,BRUNO E MARRONE,DEIXA ACONTECER,https://www.youtube.com/watch?v=MYVJuhqFq7E,
9904666,BRUNO E MARRONE,DEIXA ELA EM PAZ,https://www.youtube.com/watch?v=_09uEL8Hp-8,
9904667,BRUNO E MARRONE,DESBLOQUEIA,https://www.youtube.com/watch?v=h1n2WIc2tB0,
9904668,BRUNO E MARRONE,DIZEM QUE UM HOMEM NÃO DEVE CHORAR,https://www.youtube.com/watch?v=-BTvUGxvTt0,
9904669,BRUNO E MARRONE,DOCE DESEJO,https://www.youtube.com/watch?v=CtmwfftmYgA,
9904670,BRUNO E MARRONE,DOIDERA,https://www.youtube.com/watch?v=JGGr3Ciekdk,
9904671,BRUNO E MARRONE,DORMI NA PRAÇA,https://www.youtube.com/watch?v=eWRNcgf_FcQ,Novo Arranjo
9904672,BRUNO E MARRONE,DORMI NA PRAÇA,https://www.youtube.com/watch?v=hb2GoyOAXlE,
9904673,Bruno e Marrone,Dormi na praça (ao vivo),https://www.youtube.com/watch?v=wxdoFa3H71s,
9904674,BRUNO E MARRONE,DUAS VEZES VOCÊ,https://www.youtube.com/watch?v=oyL1Xu4rv_4,
9904675,BRUNO E MARRONE,DUELE MAS,https://www.youtube.com/watch?v=yH2A2QfCM80,
9904676,BRUNO E MARRONE,ELA NEM SABE QUEM SOU EU,https://www.youtube.com/watch?v=tut7KTq1JQs,
9904677,BRUNO E MARRONE,ENQUANTO EU BRINDO CÊ CHORA,https://www.youtube.com/watch?v=HLgXRjAs9-A,
9904678,BRUNO E MARRONE,ENTRADA FRANCA,https://www.youtube.com/watch?v=hNvF9DM9EU4,
9904679,BRUNO E MARRONE,ESQUECI,https://www.youtube.com/watch?v=pzk2QUiyEJs,
9904680,BRUNO E MARRONE,ESSA HISTÓRIA EU CONHEÇO,https://www.youtube.com/watch?v=xgRH7XcSVx0,
9904681,BRUNO E MARRONE,ESTA NOITE EU QUERIA QUE O MUNDO ACABASSE,https://www.youtube.com/watch?v=RJ4LYiY8Yic,Novo Arranjo
9904682,BRUNO E MARRONE,ESTA NOITE EU QUERIA QUE O MUNDO ACABASSE,https://www.youtube.com/watch?v=CNPmdypNbNc,
9904683,BRUNO E MARRONE,EU NÃO IMPLORO POR AMOR,https://www.youtube.com/watch?v=JRZ40ReWO2g,
9904684,BRUNO E MARRONE,EU NÃO VOU ACEITAR,https://www.youtube.com/watch?v=7d32pHehImA,
9904685,BRUNO E MARRONE,FANTASMA DA SAUDADE,https://www.youtube.com/watch?v=zfoHk1W3xEM,
